nome,idade,salario,departamento,faixa_etaria
João,23,5242,TI,Jovem
Pedro,51,9404,RH,Sênior
Pedro,45,8849,RH,Sênior
Ana,54,7452,TI,Sênior
Carlos,57,3022,RH,Sênior
Ana,49,9195,RH,Sênior
Carlos,54,9395,RH,Sênior
Maria,49,6011,TI,Sênior
Maria,21,7569,TI,Jovem
João,49,9508,RH,Sênior
Maria,26,2590,RH,Jovem
Carlos,46,2925,RH,Sênior
João,33,6411,TI,Adulto
Carlos,54,8680,TI,Sênior
João,54,8478,TI,Sênior
Carlos,37,8692,TI,Adulto
João,49,3763,TI,Sênior
Maria,21,6880,Financeiro,Jovem
Maria,56,7498,RH,Sênior
Pedro,58,9522,RH,Sênior
João,52,4824,TI,Sênior
João,45,3414,RH,Sênior
Pedro,55,5383,TI,Sênior
Ana,21,6286,RH,Jovem
Maria,56,9207,RH,Sênior
Carlos,35,5030,Financeiro,Adulto
Pedro,42,4071,TI,Sênior
João,60,8555,RH,Sênior
Maria,44,9030,RH,Sênior
Maria,60,6925,TI,Sênior
Maria,22,3961,TI,Jovem
João,37,6586,RH,Adulto
Ana,53,9174,TI,Sênior
João,47,8409,RH,Sênior
Carlos,57,4856,TI,Sênior
João,36,7736,RH,Adulto
Pedro,46,6241,RH,Sênior
Pedro,58,3273,TI,Sênior
Ana,43,4826,RH,Sênior
Pedro,30,9494,TI,Adulto
Pedro,40,5606,Financeiro,Sênior
Ana,45,9699,RH,Sênior
Maria,27,9830,Financeiro,Jovem
Ana,44,9234,TI,Sênior
Pedro,34,6831,RH,Adulto
João,55,4958,TI,Sênior
Ana,45,8541,Financeiro,Sênior
Carlos,48,5642,TI,Sênior
João,47,4260,TI,Sênior
Maria,59,8728,TI,Sênior
Maria,38,5813,TI,Adulto
Maria,56,9892,TI,Sênior
Pedro,54,4859,TI,Sênior
Ana,50,4635,RH,Sênior
João,53,4210,TI,Sênior
Maria,56,8625,TI,Sênior
Ana,59,8187,RH,Sênior
Carlos,38,4393,TI,Adulto
Pedro,32,6327,TI,Adulto
Pedro,30,3822,TI,Adulto
Maria,53,9411,TI,Sênior
João,40,2719,TI,Sênior
João,52,4715,TI,Sênior
João,31,8839,RH,Adulto
Carlos,49,6550,RH,Sênior
Ana,21,3496,Financeiro,Jovem
Pedro,54,2619,TI,Sênior
Maria,51,9829,RH,Sênior
Maria,35,2728,RH,Adulto
Maria,50,4556,RH,Sênior
Maria,42,7102,TI,Sênior
Carlos,46,7724,RH,Sênior
João,25,5856,TI,Jovem
Maria,43,4626,Financeiro,Sênior
Ana,60,9222,RH,Sênior
João,32,6433,Financeiro,Adulto
João,30,4027,Financeiro,Adulto
Maria,39,8926,TI,Adulto
Pedro,30,9154,TI,Adulto
Pedro,49,6442,TI,Sênior
Maria,50,6127,RH,Sênior
Ana,58,5990,RH,Sênior
Carlos,20,9629,TI,Jovem
Maria,42,9331,TI,Sênior
Maria,21,4860,Financeiro,Jovem
Maria,51,2832,Financeiro,Sênior
Pedro,49,9576,Financeiro,Sênior
Pedro,47,6018,Financeiro,Sênior
Ana,22,7600,TI,Jovem
Carlos,33,3422,Financeiro,Adulto
João,60,4264,RH,Sênior
Pedro,55,6795,TI,Sênior
João,33,5412,Financeiro,Adulto
João,25,5135,TI,Jovem
Maria,25,5589,Financeiro,Jovem
Ana,36,8625,Financeiro,Adulto
Maria,38,6575,RH,Adulto
João,25,3109,RH,Jovem
Carlos,36,4813,Financeiro,Adulto
Maria,47,3490,Financeiro,Sênior
Carlos,41,9745,Financeiro,Sênior
Carlos,55,3079,TI,Sênior
Carlos,49,3687,TI,Sênior
Ana,41,5728,RH,Sênior
Pedro,46,6134,Financeiro,Sênior
Pedro,40,4470,TI,Sênior
Pedro,55,3867,RH,Sênior
Carlos,30,5731,Financeiro,Adulto
Ana,42,3021,Financeiro,Sênior
Ana,56,7875,TI,Sênior
Carlos,41,3231,RH,Sênior
Ana,56,3747,RH,Sênior
Pedro,40,5988,RH,Sênior
Carlos,47,7983,RH,Sênior
Maria,57,6816,Financeiro,Sênior
Maria,45,9657,TI,Sênior
Maria,38,7537,RH,Adulto
Maria,30,9356,RH,Adulto
Ana,51,8859,RH,Sênior
Ana,53,9563,TI,Sênior
Maria,24,6024,RH,Jovem
Carlos,36,3959,Financeiro,Adulto
Ana,42,3475,TI,Sênior
Maria,29,7664,RH,Jovem
Carlos,55,4208,RH,Sênior
Carlos,24,5172,RH,Jovem
Maria,57,9706,RH,Sênior
Carlos,36,6431,RH,Adulto
Pedro,26,9018,TI,Jovem
João,34,9467,RH,Adulto
Ana,56,9436,Financeiro,Sênior
Maria,59,9131,RH,Sênior
Carlos,25,7720,Financeiro,Jovem
Ana,31,6858,Financeiro,Adulto
Maria,39,4835,Financeiro,Adulto
Maria,33,9742,RH,Adulto
Maria,24,9878,RH,Jovem
Pedro,26,8185,Financeiro,Jovem
João,43,3362,RH,Sênior
Ana,23,4011,TI,Jovem
Maria,40,6485,RH,Sênior
João,27,9732,TI,Jovem
João,25,9218,RH,Jovem
João,43,2895,RH,Sênior
Ana,27,7594,TI,Jovem
João,26,2647,TI,Jovem
Carlos,48,6979,RH,Sênior
Ana,26,5921,RH,Jovem
João,21,4187,RH,Jovem
Pedro,31,9745,RH,Adulto
Pedro,57,5725,Financeiro,Sênior
Ana,22,3820,TI,Jovem
João,30,9239,TI,Adulto
Maria,39,3027,RH,Adulto
Carlos,55,6726,RH,Sênior
Ana,42,3573,TI,Sênior
Pedro,20,7675,TI,Jovem
Pedro,51,9252,RH,Sênior
Pedro,54,8588,Financeiro,Sênior
Carlos,60,8192,RH,Sênior
João,52,8274,TI,Sênior
Maria,22,8283,RH,Jovem
Ana,53,8130,RH,Sênior
João,37,6571,TI,Adulto
Ana,27,5517,Financeiro,Jovem
Ana,34,8635,TI,Adulto
Carlos,55,9425,TI,Sênior
Carlos,21,3870,Financeiro,Jovem
Ana,56,5864,Financeiro,Sênior
João,25,6526,Financeiro,Jovem
Maria,52,4969,Financeiro,Sênior
Maria,45,3273,Financeiro,Sênior
João,47,8183,Financeiro,Sênior
Ana,39,6008,TI,Adulto
Maria,44,4161,TI,Sênior
Carlos,50,8312,TI,Sênior
Maria,22,5876,TI,Jovem
João,46,3690,RH,Sênior
Ana,24,2610,RH,Jovem
Maria,57,9153,Financeiro,Sênior
Pedro,34,7439,Financeiro,Adulto
João,52,3744,TI,Sênior
Maria,31,6190,Financeiro,Adulto
Ana,46,9176,RH,Sênior
Maria,24,2883,Financeiro,Jovem
Carlos,43,3166,RH,Sênior
Maria,58,3219,RH,Sênior
Carlos,55,3739,RH,Sênior
João,29,8604,RH,Jovem
Pedro,55,5200,Financeiro,Sênior
Maria,28,9290,Financeiro,Jovem
Ana,43,2697,TI,Sênior
Pedro,36,7422,Financeiro,Adulto
Ana,26,8959,TI,Jovem
João,41,5997,RH,Sênior
Carlos,21,4403,RH,Jovem
Carlos,31,6988,RH,Adulto
Pedro,22,4553,RH,Jovem
João,31,7944,TI,Adulto
Carlos,30,5637,RH,Adulto
Pedro,35,2548,RH,Adulto
Ana,38,5129,TI,Adulto
Carlos,54,9774,RH,Sênior
Maria,36,7521,RH,Adulto
Carlos,38,6963,RH,Adulto
Maria,52,8871,RH,Sênior
Maria,39,4520,RH,Adulto
Carlos,38,9958,RH,Adulto
João,49,4201,RH,Sênior
Maria,60,8182,Financeiro,Sênior
Ana,23,4232,TI,Jovem
Carlos,29,5515,RH,Jovem
Maria,26,8081,RH,Jovem
João,44,6057,RH,Sênior
Carlos,59,5241,TI,Sênior
Carlos,21,4863,TI,Jovem
Maria,36,4244,TI,Adulto
Ana,46,5744,TI,Sênior
João,60,6306,TI,Sênior
Carlos,37,7528,RH,Adulto
Ana,23,5300,RH,Jovem
Pedro,55,4222,TI,Sênior
Carlos,36,8748,RH,Adulto
Ana,26,7796,Financeiro,Jovem
Carlos,44,5577,TI,Sênior
Maria,29,6534,Financeiro,Jovem
Ana,20,2505,TI,Jovem
Ana,55,8723,Financeiro,Sênior
Carlos,57,4981,RH,Sênior
Maria,49,5409,RH,Sênior
Maria,34,9244,RH,Adulto
Maria,34,7035,TI,Adulto
Ana,51,6443,RH,Sênior
Carlos,30,7657,RH,Adulto
Carlos,38,2559,TI,Adulto
Ana,40,7605,RH,Sênior
Maria,56,6122,RH,Sênior
Pedro,24,9227,TI,Jovem
Ana,51,8234,TI,Sênior
Pedro,21,8664,RH,Jovem
João,39,7194,TI,Adulto
Carlos,52,2698,TI,Sênior
Pedro,54,6381,TI,Sênior
Carlos,20,3541,TI,Jovem
Maria,51,6926,RH,Sênior
Ana,52,7418,Financeiro,Sênior
Pedro,39,8568,TI,Adulto
Maria,22,8918,RH,Jovem
Ana,20,7266,TI,Jovem
Maria,36,6106,TI,Adulto
Carlos,46,7396,TI,Sênior
Carlos,52,5094,TI,Sênior
João,44,8215,TI,Sênior
Carlos,32,4704,RH,Adulto
João,59,7882,RH,Sênior
Carlos,47,7540,TI,Sênior
Carlos,34,3980,Financeiro,Adulto
Pedro,46,4379,TI,Sênior
Pedro,55,4579,TI,Sênior
Maria,50,5793,TI,Sênior
João,36,9450,RH,Adulto
Maria,39,4011,RH,Adulto
Maria,40,4336,Financeiro,Sênior
Pedro,42,3626,Financeiro,Sênior
Carlos,20,3941,RH,Jovem
João,57,8539,TI,Sênior
Maria,57,3371,TI,Sênior
João,26,5419,TI,Jovem
Ana,41,6898,RH,Sênior
Pedro,28,7354,RH,Jovem
João,28,9201,TI,Jovem
João,20,5731,TI,Jovem
João,56,6960,Financeiro,Sênior
Pedro,48,3447,RH,Sênior
João,48,6835,TI,Sênior
Carlos,58,6237,Financeiro,Sênior
Pedro,46,6816,TI,Sênior
Carlos,47,7179,TI,Sênior
Maria,49,3506,TI,Sênior
Pedro,56,3204,TI,Sênior
Pedro,44,4036,RH,Sênior
Carlos,55,3008,RH,Sênior
Pedro,31,5975,Financeiro,Adulto
João,41,4835,TI,Sênior
Maria,30,7346,RH,Adulto
Ana,37,5341,RH,Adulto
Maria,22,8768,RH,Jovem
Carlos,30,4169,TI,Adulto
Carlos,59,7618,TI,Sênior
Carlos,26,5158,TI,Jovem
Maria,33,6313,RH,Adulto
Ana,56,4176,TI,Sênior
João,53,3287,TI,Sênior
Carlos,36,7577,RH,Adulto
Ana,37,9149,RH,Adulto
João,47,7993,TI,Sênior
Maria,21,5615,TI,Jovem
Ana,40,2866,TI,Sênior
João,22,5050,RH,Jovem
Carlos,20,4526,TI,Jovem
João,41,5896,Financeiro,Sênior
João,57,7502,TI,Sênior
João,30,4414,TI,Adulto
Maria,41,4064,RH,Sênior
João,60,3741,Financeiro,Sênior
Maria,41,4567,Financeiro,Sênior
Carlos,39,9079,RH,Adulto
João,40,3271,Financeiro,Sênior
Pedro,33,4332,Financeiro,Adulto
Carlos,38,8692,Financeiro,Adulto
Ana,50,7615,Financeiro,Sênior
Maria,39,2585,TI,Adulto
João,59,5317,TI,Sênior
Carlos,38,6464,RH,Adulto
João,56,7419,RH,Sênior
João,30,9116,RH,Adulto
Maria,26,9751,RH,Jovem
Maria,38,9246,TI,Adulto
Pedro,50,4172,RH,Sênior
Pedro,41,6548,TI,Sênior
João,55,3616,RH,Sênior
Ana,32,7777,Financeiro,Adulto
Pedro,21,5812,TI,Jovem
Maria,58,5146,RH,Sênior
Ana,26,6014,TI,Jovem
Pedro,28,4798,RH,Jovem
Carlos,34,3683,Financeiro,Adulto
Pedro,23,5409,RH,Jovem
Maria,32,9781,TI,Adulto
Maria,24,4926,RH,Jovem
Carlos,42,4495,RH,Sênior
Maria,34,4019,TI,Adulto
Ana,28,3812,TI,Jovem
Ana,42,6682,RH,Sênior
Maria,21,8797,TI,Jovem
João,57,8118,Financeiro,Sênior
Maria,35,5975,TI,Adulto
Ana,23,9576,TI,Jovem
Ana,47,7235,RH,Sênior
Pedro,24,6710,RH,Jovem
Carlos,26,8839,Financeiro,Jovem
João,48,5906,TI,Sênior
Carlos,48,3727,RH,Sênior
Ana,34,3733,RH,Adulto
Carlos,24,5811,RH,Jovem
João,53,4431,TI,Sênior
Ana,43,7255,TI,Sênior
Ana,59,2751,Financeiro,Sênior
Carlos,20,3838,RH,Jovem
João,25,9473,TI,Jovem
Pedro,26,4551,TI,Jovem
João,25,8202,RH,Jovem
João,28,4263,TI,Jovem
João,28,9112,RH,Jovem
João,40,3599,Financeiro,Sênior
João,38,4227,TI,Adulto
Carlos,28,4722,Financeiro,Jovem
Maria,40,9862,TI,Sênior
Maria,34,3663,RH,Adulto
João,27,5614,Financeiro,Jovem
Ana,50,8176,TI,Sênior
Ana,33,2751,TI,Adulto
Maria,54,5463,Financeiro,Sênior
Pedro,46,8291,TI,Sênior
Carlos,49,3823,TI,Sênior
Pedro,41,7838,TI,Sênior
João,23,2554,TI,Jovem
Carlos,28,3039,TI,Jovem
Ana,24,9802,TI,Jovem
Carlos,23,9783,RH,Jovem
João,41,5954,Financeiro,Sênior
Carlos,27,5903,RH,Jovem
Ana,46,8747,RH,Sênior
Pedro,31,7024,Financeiro,Adulto
Carlos,54,6955,Financeiro,Sênior
Carlos,26,4567,RH,Jovem
Ana,57,5650,RH,Sênior
Ana,25,9227,RH,Jovem
Maria,30,9583,RH,Adulto
Maria,21,4474,Financeiro,Jovem
Carlos,42,8346,RH,Sênior
Ana,30,3938,Financeiro,Adulto
Maria,31,4101,TI,Adulto
Maria,51,4857,TI,Sênior
Pedro,27,9693,Financeiro,Jovem
Maria,24,7173,RH,Jovem
Ana,48,9506,TI,Sênior
Ana,58,8313,TI,Sênior
Carlos,51,6872,Financeiro,Sênior
Ana,23,8865,Financeiro,Jovem
Ana,22,3605,Financeiro,Jovem
João,49,6967,Financeiro,Sênior
Carlos,51,3805,Financeiro,Sênior
João,34,3365,RH,Adulto
Ana,45,6965,TI,Sênior
Carlos,42,6408,TI,Sênior
Pedro,39,5618,RH,Adulto
Pedro,21,6325,TI,Jovem
Ana,59,4688,RH,Sênior
Carlos,43,4425,TI,Sênior
Carlos,27,6966,RH,Jovem
Ana,24,4746,Financeiro,Jovem
Ana,21,6720,Financeiro,Jovem
Maria,27,6095,TI,Jovem
Ana,27,5220,RH,Jovem
Maria,46,4490,TI,Sênior
Ana,41,5673,TI,Sênior
João,35,2851,Financeiro,Adulto
Maria,23,9747,TI,Jovem
Ana,33,6737,RH,Adulto
Pedro,23,5107,TI,Jovem
Ana,26,6063,Financeiro,Jovem
Ana,22,7781,Financeiro,Jovem
João,42,3110,Financeiro,Sênior
Pedro,25,7266,TI,Jovem
João,35,7096,TI,Adulto
Maria,56,9752,TI,Sênior
Ana,35,3987,RH,Adulto
João,43,6667,RH,Sênior
Pedro,34,9883,TI,Adulto
Maria,37,3638,TI,Adulto
Maria,39,7425,RH,Adulto
Maria,49,2848,RH,Sênior
Pedro,46,5664,RH,Sênior
Ana,39,9114,RH,Adulto
Carlos,53,7745,RH,Sênior
Ana,44,4522,TI,Sênior
Carlos,35,5572,RH,Adulto
Carlos,49,2609,TI,Sênior
Ana,46,6762,RH,Sênior
Ana,52,6324,TI,Sênior
Pedro,27,9303,RH,Jovem
João,57,3891,TI,Sênior
Maria,60,7372,TI,Sênior
Carlos,20,8098,TI,Jovem
Ana,31,9916,RH,Adulto
Ana,22,3513,RH,Jovem
Carlos,46,8161,RH,Sênior
Ana,25,6319,RH,Jovem
Maria,20,4647,RH,Jovem
Ana,43,2725,RH,Sênior
Carlos,44,8825,Financeiro,Sênior
Carlos,22,6444,RH,Jovem
João,41,3858,TI,Sênior
Ana,44,9665,Financeiro,Sênior
Ana,48,3605,TI,Sênior
Ana,34,9221,RH,Adulto
Carlos,20,4553,RH,Jovem
Ana,33,8906,Financeiro,Adulto
João,40,2707,TI,Sênior
Carlos,33,5917,RH,Adulto
João,60,3583,Financeiro,Sênior
Ana,52,4928,Financeiro,Sênior
Pedro,23,5094,Financeiro,Jovem
João,35,6207,TI,Adulto
Maria,23,9048,Financeiro,Jovem
Maria,36,3790,TI,Adulto
Pedro,31,5209,RH,Adulto
Carlos,35,9002,TI,Adulto
Maria,56,3168,TI,Sênior
Ana,28,8337,TI,Jovem
Maria,40,6276,TI,Sênior
Ana,44,3615,TI,Sênior
Maria,53,9751,TI,Sênior
Maria,33,6687,RH,Adulto
Ana,51,3232,Financeiro,Sênior
Carlos,21,3186,TI,Jovem
Carlos,37,8730,RH,Adulto
Pedro,20,8778,Financeiro,Jovem
Carlos,23,3831,TI,Jovem
Pedro,29,4446,TI,Jovem
Carlos,34,8092,Financeiro,Adulto
Pedro,46,7116,TI,Sênior
Pedro,42,3575,Financeiro,Sênior
Pedro,46,4424,RH,Sênior
Maria,32,5206,TI,Adulto
Maria,23,3084,RH,Jovem
Pedro,29,7064,Financeiro,Jovem
Maria,45,6891,Financeiro,Sênior
Ana,22,9960,TI,Jovem
Maria,44,9160,RH,Sênior
Pedro,51,5426,RH,Sênior
João,51,6863,RH,Sênior
João,25,5705,TI,Jovem
Carlos,39,7420,TI,Adulto
Maria,50,6969,Financeiro,Sênior
Ana,41,9853,RH,Sênior
João,33,8451,RH,Adulto
Pedro,57,3061,TI,Sênior
Carlos,34,3248,RH,Adulto
Ana,43,5813,RH,Sênior
João,58,2953,RH,Sênior
Carlos,52,9617,RH,Sênior
Carlos,58,6448,Financeiro,Sênior
Maria,49,9929,TI,Sênior
João,24,2840,TI,Jovem
João,47,5264,RH,Sênior
João,53,4096,RH,Sênior
João,34,7984,TI,Adulto
Carlos,33,3028,RH,Adulto
João,22,9249,Financeiro,Jovem
João,40,5874,TI,Sênior
João,28,9910,RH,Jovem
Carlos,59,5935,Financeiro,Sênior
Maria,20,5929,RH,Jovem
Ana,53,2771,Financeiro,Sênior
Pedro,34,4849,Financeiro,Adulto
Pedro,53,3405,TI,Sênior
Carlos,29,9932,TI,Jovem
Maria,22,6670,RH,Jovem
Pedro,59,8611,RH,Sênior
Ana,36,8641,RH,Adulto
Ana,24,6430,TI,Jovem
João,50,5034,RH,Sênior
Pedro,52,8956,RH,Sênior
Pedro,32,7228,Financeiro,Adulto
Maria,54,8873,TI,Sênior
Carlos,55,8615,RH,Sênior
Ana,45,5003,TI,Sênior
Maria,22,8290,Financeiro,Jovem
Ana,29,2670,RH,Jovem
João,58,3579,Financeiro,Sênior
João,47,9978,Financeiro,Sênior
Maria,54,3098,RH,Sênior
João,45,2915,RH,Sênior
Ana,23,2672,RH,Jovem
Pedro,29,6657,RH,Jovem
João,51,9726,RH,Sênior
Carlos,27,7681,RH,Jovem
Maria,42,5363,TI,Sênior
Pedro,47,2628,TI,Sênior
Ana,45,7294,RH,Sênior
Pedro,53,3347,Financeiro,Sênior
João,60,7520,Financeiro,Sênior
Pedro,55,8733,Financeiro,Sênior
Ana,39,4016,TI,Adulto
Carlos,25,7607,TI,Jovem
Maria,27,8936,TI,Jovem
Maria,42,4398,TI,Sênior
Ana,55,9566,TI,Sênior
Carlos,35,6295,Financeiro,Adulto
Carlos,36,6624,Financeiro,Adulto
Maria,23,2740,TI,Jovem
Carlos,46,5445,RH,Sênior
João,29,6332,Financeiro,Jovem
Pedro,40,9754,Financeiro,Sênior
Ana,23,4134,TI,Jovem
Maria,47,9114,Financeiro,Sênior
Pedro,42,7301,TI,Sênior
João,27,4516,RH,Jovem
Ana,50,5360,RH,Sênior
João,28,8478,TI,Jovem
João,42,3332,RH,Sênior
Maria,58,4390,Financeiro,Sênior
Ana,29,3590,TI,Jovem
Carlos,56,3004,TI,Sênior
Pedro,27,4136,TI,Jovem
Carlos,46,4862,TI,Sênior
Carlos,27,4226,Financeiro,Jovem
Maria,50,9591,Financeiro,Sênior
Carlos,58,5505,RH,Sênior
Pedro,48,9227,Financeiro,Sênior
Pedro,35,5492,RH,Adulto
Ana,40,7415,RH,Sênior
Maria,51,8516,Financeiro,Sênior
Pedro,31,4662,RH,Adulto
Carlos,33,5371,RH,Adulto
Ana,25,2847,RH,Jovem
Maria,28,4232,RH,Jovem
Carlos,43,4402,TI,Sênior
Pedro,34,4689,TI,Adulto
Maria,39,9126,RH,Adulto
Maria,52,8661,TI,Sênior
João,54,8257,TI,Sênior
Ana,58,2721,RH,Sênior
Ana,30,4982,RH,Adulto
Carlos,28,5381,RH,Jovem
Ana,25,5041,TI,Jovem
Carlos,57,4596,Financeiro,Sênior
Ana,38,4391,RH,Adulto
João,47,3607,RH,Sênior
João,58,5982,Financeiro,Sênior
Maria,44,3892,Financeiro,Sênior
Ana,20,9131,RH,Jovem
João,54,5134,RH,Sênior
Carlos,33,5945,TI,Adulto
Carlos,40,7419,TI,Sênior
João,34,9188,RH,Adulto
João,46,7477,RH,Sênior
João,46,3881,RH,Sênior
João,34,7025,Financeiro,Adulto
Pedro,45,5516,TI,Sênior
Carlos,25,3558,TI,Jovem
Pedro,31,3826,RH,Adulto
João,42,2774,RH,Sênior
Carlos,46,6778,TI,Sênior
Ana,49,7591,TI,Sênior
João,47,5456,TI,Sênior
Pedro,27,9622,TI,Jovem
João,26,7202,TI,Jovem
João,43,6199,RH,Sênior
Pedro,29,9216,Financeiro,Jovem
Pedro,24,2910,TI,Jovem
João,49,2946,RH,Sênior
Maria,56,9921,Financeiro,Sênior
Pedro,60,7361,TI,Sênior
Maria,20,6048,RH,Jovem
João,26,3562,Financeiro,Jovem
Ana,37,3328,RH,Adulto
Ana,22,3530,TI,Jovem
João,37,6566,TI,Adulto
Ana,32,7199,TI,Adulto
Carlos,43,4766,TI,Sênior
Ana,54,9764,RH,Sênior
João,34,3113,RH,Adulto
Pedro,55,4075,TI,Sênior
Maria,58,2793,Financeiro,Sênior
Maria,22,5217,Financeiro,Jovem
Pedro,46,9011,Financeiro,Sênior
João,46,3357,RH,Sênior
João,29,2960,RH,Jovem
Ana,24,8838,RH,Jovem
Pedro,35,6335,TI,Adulto
Maria,57,7415,TI,Sênior
Maria,23,3534,TI,Jovem
João,56,9407,Financeiro,Sênior
Pedro,53,3270,TI,Sênior
Carlos,39,9641,RH,Adulto
Pedro,58,5558,RH,Sênior
João,45,2941,Financeiro,Sênior
Maria,44,2532,Financeiro,Sênior
Maria,36,6914,Financeiro,Adulto
Pedro,32,5362,TI,Adulto
Carlos,48,9623,RH,Sênior
Pedro,45,7370,Financeiro,Sênior
Carlos,32,7832,RH,Adulto
Pedro,38,8120,TI,Adulto
Maria,22,3751,TI,Jovem
Carlos,60,6904,RH,Sênior
João,48,8259,TI,Sênior
Ana,59,7664,RH,Sênior
Maria,26,9802,TI,Jovem
Pedro,22,8832,TI,Jovem
Carlos,37,3990,Financeiro,Adulto
Carlos,24,3685,RH,Jovem
Ana,37,9897,TI,Adulto
Maria,22,6716,RH,Jovem
Ana,56,6452,RH,Sênior
João,26,4731,RH,Jovem
Carlos,27,3945,RH,Jovem
Carlos,54,9131,TI,Sênior
Pedro,37,6724,TI,Adulto
Pedro,23,9377,RH,Jovem
João,50,5038,Financeiro,Sênior
Maria,24,8868,RH,Jovem
Ana,39,2639,Financeiro,Adulto
Maria,30,6756,TI,Adulto
Pedro,57,9078,RH,Sênior
Ana,38,8647,RH,Adulto
Maria,26,9654,RH,Jovem
Pedro,21,2821,RH,Jovem
Maria,48,9110,RH,Sênior
Carlos,53,8582,TI,Sênior
Carlos,58,7872,Financeiro,Sênior
Pedro,60,4232,RH,Sênior
Carlos,40,9216,TI,Sênior
Pedro,33,6362,Financeiro,Adulto
João,24,3492,RH,Jovem
Ana,45,3101,Financeiro,Sênior
Carlos,31,7059,Financeiro,Adulto
Pedro,40,4110,TI,Sênior
Carlos,40,4861,Financeiro,Sênior
Carlos,42,9982,TI,Sênior
Ana,60,9321,Financeiro,Sênior
Pedro,49,2516,TI,Sênior
Pedro,46,2895,RH,Sênior
Maria,22,3988,Financeiro,Jovem
Carlos,22,4374,TI,Jovem
João,56,7043,RH,Sênior
João,45,9456,RH,Sênior
Pedro,44,3113,TI,Sênior
Pedro,21,2753,RH,Jovem
Maria,57,2970,TI,Sênior
Maria,32,5014,TI,Adulto
João,40,6757,RH,Sênior
Pedro,35,8996,Financeiro,Adulto
Maria,43,7087,Financeiro,Sênior
Maria,40,3620,TI,Sênior
Carlos,59,4899,RH,Sênior
João,39,4368,Financeiro,Adulto
Carlos,39,3425,RH,Adulto
Ana,38,7456,Financeiro,Adulto
Carlos,58,8198,Financeiro,Sênior
Maria,36,3980,RH,Adulto
Ana,30,7842,Financeiro,Adulto
Ana,33,4287,TI,Adulto
Pedro,42,4533,TI,Sênior
Carlos,58,4046,RH,Sênior
Pedro,58,4536,TI,Sênior
Ana,38,4857,RH,Adulto
Carlos,48,3163,TI,Sênior
Carlos,40,4304,RH,Sênior
João,55,8028,TI,Sênior
Carlos,21,6375,TI,Jovem
Pedro,26,6500,TI,Jovem
Ana,21,9259,TI,Jovem
João,57,7917,RH,Sênior
Carlos,45,2577,TI,Sênior
Carlos,29,5476,RH,Jovem
Pedro,54,5539,TI,Sênior
Ana,35,3076,TI,Adulto
Maria,22,7978,Financeiro,Jovem
João,31,4877,Financeiro,Adulto
Ana,37,5662,TI,Adulto
Ana,25,8786,TI,Jovem
Ana,23,5239,TI,Jovem
João,38,6803,TI,Adulto
Pedro,34,7985,RH,Adulto
Carlos,26,7896,TI,Jovem
Ana,30,4931,RH,Adulto
Carlos,39,6576,TI,Adulto
Pedro,40,9987,RH,Sênior
Carlos,58,8497,TI,Sênior
Pedro,47,2719,Financeiro,Sênior
Maria,35,6796,TI,Adulto
Carlos,42,4679,TI,Sênior
Ana,46,4604,Financeiro,Sênior
Maria,21,2627,TI,Jovem
Pedro,59,3595,RH,Sênior
Maria,60,4984,TI,Sênior
Ana,53,6877,TI,Sênior
Maria,41,4574,RH,Sênior
Carlos,41,5013,TI,Sênior
Carlos,48,8775,RH,Sênior
João,25,8791,TI,Jovem
Carlos,46,4538,RH,Sênior
Maria,46,5460,RH,Sênior
Pedro,37,4368,Financeiro,Adulto
Pedro,49,5117,RH,Sênior
Ana,37,7705,RH,Adulto
Pedro,51,6342,RH,Sênior
Pedro,46,6331,RH,Sênior
Pedro,54,5063,RH,Sênior
João,24,6243,TI,Jovem
Carlos,54,5130,RH,Sênior
Carlos,26,7808,RH,Jovem
Ana,30,3353,TI,Adulto
João,29,5628,TI,Jovem
Maria,48,7031,TI,Sênior
Pedro,39,4512,RH,Adulto
Maria,28,6785,RH,Jovem
João,34,3242,TI,Adulto
Carlos,29,4103,RH,Jovem
Ana,56,8042,TI,Sênior
Maria,59,3356,TI,Sênior
Carlos,47,8159,TI,Sênior
Ana,36,6193,TI,Adulto
Ana,35,3697,RH,Adulto
Pedro,31,6479,TI,Adulto
João,27,8047,RH,Jovem
Pedro,59,8751,TI,Sênior
Ana,54,9253,TI,Sênior
Carlos,22,6919,RH,Jovem
Ana,47,4535,RH,Sênior
Pedro,59,5629,Financeiro,Sênior
Carlos,36,9470,TI,Adulto
Ana,20,7839,TI,Jovem
Ana,50,4195,TI,Sênior
Ana,44,5263,RH,Sênior
João,50,5300,RH,Sênior
Maria,46,6900,RH,Sênior
João,57,8169,TI,Sênior
Maria,22,8685,TI,Jovem
Ana,59,5400,RH,Sênior
Pedro,20,5419,RH,Jovem
Carlos,41,6295,Financeiro,Sênior
Carlos,30,4847,RH,Adulto
Ana,22,2681,TI,Jovem
Ana,52,3126,TI,Sênior
João,52,9273,TI,Sênior
Ana,43,7482,Financeiro,Sênior
Carlos,43,6398,RH,Sênior
Maria,25,6161,TI,Jovem
Ana,59,7455,RH,Sênior
Maria,59,3449,RH,Sênior
Ana,50,5025,RH,Sênior
Maria,49,5939,TI,Sênior
João,40,8519,RH,Sênior
Pedro,34,9699,TI,Adulto
João,48,5287,TI,Sênior
João,28,4632,RH,Jovem
João,55,4074,RH,Sênior
Maria,20,8872,RH,Jovem
